
Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Hawaii,US,2020-05-03 02:32:33,21,094,-157,498,620,16,532,72,15,43,791,31985,72,2,580,84000015,USA,2259,169,11,612
Idaho,US,2020-05-03 02:32:33,44,240,-114,478,2061,64,1215,782,16,127,972,29490,178,3,105,84000016,USA,1831,111,8,636
Kansas,US,2020-05-03 02:32:33,38,526,-96,726,4885,142,286,4457,20,200,329,34942,541,2,906,84000020,USA,1432,937,11,074
Kentucky,US,2020-05-03 02:32:33,37,668,-84,670,4879,248,1752,2879,21,142,523,57649,1411,5,083,84000021,USA,1684,016,28,919
Maine,US,2020-05-03 02:32:33,44,693,-69,381,1153,56,689,408,23,98,210,20698,181,4,856,84000023,USA,1763,023,15,698
Maryland,US,2020-05-03 02:32:33,39,063,-76,802,24473,1251,1590,21632,24,411,772,125522,4910,5,111,84000024,USA,2111,979,20,062
Massachusetts,US,2020-05-03 02:32:33,42,230,-71,530,66263,3846,0,62417,25,965,402,298994,6378,5,804,84000025,USA,4356,117,9,625
Minnesota,US,2020-05-03 02:32:33,45,694,-93,900,6232,394,2397,3441,27,125,989,79007,1159,6,322,84000027,USA,1597,247,18,597
Mississippi,US,2020-05-03 02:32:33,32,741,-89,678,7441,291,3413,3737,28,257,011,74475,1265,3,910,84000028,USA,2572,355,17,000
Montana,US,2020-05-03 02:32:33,46,921,-110,454,455,16,404,35,30,52,541,14635,61,3,516,84000030,USA,1689,979,13,406
New Hampshire,US,2020-05-03 02:32:33,43,452,-71,563,2429,84,980,1365,33,182,886,24349,270,3,458,84000033,USA,1833,304,11,115
New Mexico,US,2020-05-03 02:32:33,34,840,-106,248,3732,138,785,2809,35,223,803,71118,587,3,697,84000035,USA,4264,863,15,728
New York,US,2020-05-03 02:32:33,42,165,-74,948,312977,24198,57540,231239,36,1856,215,959071,67890,7,731,84000036,USA,5688,094,21,691
North Dakota,US,2020-05-03 02:32:33,47,528,-99,783,1153,24,510,619,38,190,132,31547,90,2,081,84000038,USA,5202,187,7,805
Ohio,US,2020-05-03 02:32:33,40,388,-82,764,19335,1022,0,18313,39,173,037,145819,3712,5,285,84000039,USA,1305,001,19,198
Oklahoma,US,2020-05-03 02:32:33,35,565,-96,928,3851,238,2554,1059,40,105,286,63655,743,6,180,84000040,USA,1740,332,19,293
Oregon,US,2020-05-03 02:32:33,44,571,-122,070,2635,109,0,2526,41,65,758,60136,595,4,136,84000041,USA,1500,745,22,580
Rhode Island,US,2020-05-03 02:32:33,41,680,-71,511,9289,296,531,8462,44,876,849,69928,977,3,186,84000044,USA,6600,960,10,517
South Carolina,US,2020-05-03 02:32:33,33,856,-80,945,6489,267,3622,2600,45,128,750,61616,1110,4,114,84000045,USA,1222,545,17,105
South Dakota,US,2020-05-03 02:32:33,44,299,-99,438,2588,21,1759,808,46,351,682,18091,187,,811,84000046,USA,2458,377,7,225
Tennessee,US,2020-05-03 02:32:33,35,747,-86,692,12661,209,5718,6734,47,192,858,196276,1125,1,650,84000047,USA,2989,765,8,885
Utah,US,2020-05-03 02:32:33,40,150,-111,862,4985,49,2185,2751,49,173,942,117804,418,,982,84000049,USA,4110,567,8,385
Virginia,US,2020-05-03 02:32:33,37,769,-78,170,17738,617,2312,14809,51,224,326,113202,3738,3,478,84000051,USA,1431,626,21,073
Wisconsin,US,2020-05-03 02:32:33,44,268,-89,616,7660,334,3698,3628,55,148,031,83230,1591,4,360,84000055,USA,1608,442,20,770
Wyoming,US,2020-05-03 02:32:33,42,756,-107,302,579,7,387,185,56,116,442,10029,58,1,208,84000056,USA,2016,933,10,017
Alabama,US,2020-05-04 02:32:32,32,318,-86,902,7888,290,0,7598,1,168,227,92500,1035,3,676,84000001,USA,1972,745,13,121
Arizona,US,2020-05-04 02:32:32,33,729,-111,431,8640,362,1597,6681,4,118,702,81119,1348,4,189,84000004,USA,1114,468,15,601
Arkansas,US,2020-05-04 02:32:32,34,969,-92,373,3437,76,1999,1362,5,132,752,52890,427,2,211,84000005,USA,2042,852,12,423
Colorado,US,2020-05-04 02:32:32,39,059,-105,311,16635,842,2607,13186,8,293,551,79906,2793,5,061,84000008,USA,1410,069,16,789
Connecticut,US,2020-05-04 02:32:32,41,597,-72,755,29287,2436,4346,22505,9,821,448,102493,7758,8,317,84000009,USA,2874,747,26,489
Florida,US,2020-05-04 02:32:32,27,766,-81,686,36078,1379,0,34699,12,169,917,428189,6244,3,822,84000012,USA,2016,657,17,306
Georgia,US,2020-05-04 02:32:32,33,040,-83,643,28665,1184,0,27481,13,282,709,175096,5393,4,130,84000013,USA,1726,888,18,813
Hawaii,US,2020-05-04 02:32:32,21,094,-157,498,620,17,541,62,15,43,791,32950,72,2,741,84000015,USA,2327,329,11,612
Idaho,US,2020-05-04 02:32:32,44,240,-114,478,2061,64,1267,730,16,127,972,29807,200,3,105,84000016,USA,1850,795,9,704
Kansas,US,2020-05-04 02:32:32,38,526,-96,726,5156,144,286,4726,20,211,442,36778,547,2,792,84000020,USA,1508,229,10,608
Kentucky,US,2020-05-04 02:32:32,37,668,-84,670,5130,253,1752,3125,21,149,855,57649,1411,4,931,84000021,USA,1684,016,27,504
Maine,US,2020-05-04 02:32:32,44,693,-69,381,1185,57,706,422,23,100,936,20731,183,4,810,84000023,USA,1765,834,15,443
Maryland,US,2020-05-04 02:32:32,39,063,-76,802,25462,1281,1666,22515,24,428,412,132794,5051,5,031,84000024,USA,2234,334,19,837
Massachusetts,US,2020-05-04 02:32:32,42,230,-71,530,68087,4004,0,64083,25,991,976,314646,6507,5,880,84000025,USA,4584,155,9,556
Minnesota,US,2020-05-04 02:32:32,45,694,-93,900,6663,418,3015,3230,27,134,702,82632,1199,6,273,84000027,USA,1670,532,17,994
Mississippi,US,2020-05-04 02:32:32,32,741,-89,678,7550,303,3413,3834,28,260,775,77593,1298,4,013,84000028,USA,2680,051,17,192
Montana,US,2020-05-04 02:32:32,46,921,-110,454,455,16,404,35,30,52,541,15007,61,3,516,84000030,USA,1732,935,13,406
New Hampshire,US,2020-05-04 02:32:32,43,452,-71,563,2518,86,1107,1325,33,189,587,28393,277,3,415,84000033,USA,2137,788,11,000
New Mexico,US,2020-05-04 02:32:32,34,840,-106,248,3850,151,812,2887,35,230,879,74944,587,3,922,84000035,USA,4494,303,15,246
New York,US,2020-05-04 02:32:32,42,165,-74,948,316415,24708,58950,232757,36,1876,605,985911,68736,7,808,84000036,USA,5847,277,21,723
North Dakota,US,2020-05-04 02:32:32,47,528,-99,783,1191,25,517,649,38,196,399,33353,90,2,099,84000038,USA,5500,001,7,556
Ohio,US,2020-05-04 02:32:32,40,388,-82,764,19914,1039,0,18875,39,178,219,150166,3769,5,217,84000039,USA,1343,904,18,926
Oklahoma,US,2020-05-04 02:32:32,35,565,-96,928,3972,238,2635,1099,40,108,594,63776,743,5,991,84000040,USA,1743,640,18,705
Oregon,US,2020-05-04 02:32:32,44,571,-122,070,2680,109,860,1711,41,66,881,62054,598,4,067,84000041,USA,1548,611,22,313
Rhode Island,US,2020-05-04 02:32:32,41,680,-71,511,9477,320,565,8592,44,894,595,71927,1013,3,376,84000044,USA,6789,659,10,689
South Carolina,US,2020-05-04 02:32:32,33,856,-80,945,6626,275,3622,2729,45,131,468,64188,1110,4,150,84000045,USA,1273,577,16,752
South Dakota,US,2020-05-04 02:32:32,44,299,-99,438,2631,21,1799,811,46,357,525,18417,197,,798,84000046,USA,2502,677,7,487
Tennessee,US,2020-05-04 02:32:32,35,747,-86,692,13177,210,5814,7153,47,200,718,204607,1135,1,593,84000047,USA,3116,667,8,613
Utah,US,2020-05-04 02:32:32,40,150,-111,862,5175,50,2238,2887,49,180,572,122102,436,,966,84000049,USA,4260,538,8,425
Virginia,US,2020-05-04 02:32:32,37,769,-78,170,18672,660,2497,15515,51,236,138,108002,3910,3,534,84000051,USA,1365,863,20,940
Wisconsin,US,2020-05-04 02:32:32,44,268,-89,616,7964,339,3723,3902,55,153,906,85961,1608,4,256,84000055,USA,1661,219,20,190
Wyoming,US,2020-05-04 02:32:32,42,756,-107,302,586,7,391,188,56,117,850,10219,60,1,194,84000056,USA,2055,144,10,238
Alabama,US,2020-05-05 02:32:38,32,318,-86,902,8112,298,0,7814,1,173,004,103117,1064,3,673,84000001,USA,2199,173,13,116
Arizona,US,2020-05-05 02:32:38,33,729,-111,431,8924,362,1632,6930,4,122,604,85253,1357,4,056,84000004,USA,1171,264,15,206
Arkansas,US,2020-05-05 02:32:38,34,969,-92,373,3491,80,2016,1395,5,134,838,54442,438,2,291,84000005,USA,2102,797,12,546
Colorado,US,2020-05-05 02:32:38,39,059,-105,311,16918,851,2650,13417,8,298,545,83090,2799,5,030,84000008,USA,1466,256,16,544
Connecticut,US,2020-05-05 02:32:38,41,597,-72,755,29973,2556,4346,23071,9,840,689,102493,7758,8,527,84000009,USA,2874,747,25,883
Florida,US,2020-05-05 02:32:38,27,766,-81,686,36897,1399,0,35498,12,173,775,444270,6329,3,791,84000012,USA,2092,395,17,153
Georgia,US,2020-05-05 02:32:38,33,040,-83,643,29451,1246,0,28205,13,290,461,183325,5526,4,230,84000013,USA,1808,047,18,763
Hawaii,US,2020-05-05 02:32:38,21,094,-157,498,621,17,544,60,15,43,862,33866,73,2,737,84000015,USA,2392,028,11,755
Idaho,US,2020-05-05 02:32:38,44,240,-114,478,2106,64,1267,775,16,130,767,29807,200,3,038,84000016,USA,1850,795,9,496
Kansas,US,2020-05-05 02:32:38,38,526,-96,726,5383,156,291,4936,20,220,751,38603,553,2,898,84000020,USA,1583,071,10,273
Kentucky,US,2020-05-05 02:32:38,37,668,-84,670,5245,261,1892,3092,21,153,214,58409,1519,4,976,84000021,USA,1706,217,28,960
Maine,US,2020-05-05 02:32:38,44,693,-69,381,1205,57,720,428,23,102,640,20751,186,4,730,84000023,USA,1767,537,15,435
Maryland,US,2020-05-05 02:32:38,39,063,-76,802,26408,1317,1695,23396,24,444,329,136995,5199,4,987,84000024,USA,2305,018,19,687
Massachusetts,US,2020-05-05 02:32:38,42,230,-71,530,69087,4090,0,64997,25,1006,545,324268,6622,5,920,84000025,USA,4724,341,9,585
Minnesota,US,2020-05-05 02:32:38,45,694,-93,900,7234,427,4212,2595,27,146,246,85941,1271,5,902,84000027,USA,1737,429,17,569
Mississippi,US,2020-05-05 02:32:38,32,741,-89,678,7877,310,4421,3146,28,272,070,79677,1316,3,935,84000028,USA,2752,032,16,706
Montana,US,2020-05-05 02:32:38,46,921,-110,454,457,16,404,37,30,52,772,15088,62,3,501,84000030,USA,1742,289,13,566
New Hampshire,US,2020-05-05 02:32:38,43,452,-71,563,2588,86,1017,1485,33,194,857,26870,286,3,323,84000033,USA,2023,117,11,051
New Mexico,US,2020-05-05 02:32:38,34,840,-106,248,4031,156,832,3043,35,241,734,77977,587,3,870,84000035,USA,4676,189,14,562
New York,US,2020-05-05 02:32:38,42,165,-74,948,318953,24999,58950,235004,36,1891,658,1007310,69331,7,837,84000036,USA,5974,191,21,737
North Dakota,US,2020-05-05 02:32:38,47,528,-99,783,1225,25,540,660,38,202,005,34754,94,2,040,84000038,USA,5731,030,7,673
Ohio,US,2020-05-05 02:32:38,40,388,-82,764,20474,1057,0,19417,39,183,231,155155,3809,5,162,84000039,USA,1388,553,18,604
Oklahoma,US,2020-05-05 02:32:38,35,565,-96,928,4044,238,2682,1124,40,110,563,63848,753,5,885,84000040,USA,1745,609,18,620
Oregon,US,2020-05-05 02:32:38,44,571,-122,070,2759,109,860,1790,41,68,853,63457,608,3,950,84000041,USA,1583,624,22,036
Rhode Island,US,2020-05-05 02:32:38,41,680,-71,511,9652,341,601,8710,44,911,115,74136,1061,3,532,84000044,USA,6998,180,10,992
South Carolina,US,2020-05-05 02:32:38,33,856,-80,945,6757,283,3622,2852,45,134,068,64188,1110,4,188,84000045,USA,1273,577,16,427
South Dakota,US,2020-05-05 02:32:38,44,299,-99,438,2668,21,1830,817,46,362,553,18713,211,,787,84000046,USA,2542,900,7,908
Tennessee,US,2020-05-05 02:32:38,35,747,-86,692,13571,219,6081,7271,47,206,719,211443,1143,1,613,84000047,USA,3220,796,8,422
Utah,US,2020-05-05 02:32:38,40,150,-111,862,5317,50,2342,2925,49,185,527,124661,441,,940,84000049,USA,4349,830,8,294
Virginia,US,2020-05-05 02:32:38,37,769,-78,170,19493,684,2547,16262,51,246,521,112293,4010,3,508,84000051,USA,1420,130,20,571
Wisconsin,US,2020-05-05 02:32:38,44,268,-89,616,8236,340,3973,3923,55,159,162,88703,1621,4,128,84000055,USA,1714,209,19,681
Wyoming,US,2020-05-05 02:32:38,42,756,-107,302,596,7,391,198,56,119,861,10454,60,1,174,84000056,USA,2102,405,10,067
Arizona,US,2020-05-06 02:32:35,33,729,-111,431,9305,395,1671,7239,4,127,838,88260,1397,4,245,84000004,USA,1212,576,15,013
Arkansas,US,2020-05-06 02:32:35,34,969,-92,373,3525,83,2041,1401,5,136,151,54635,453,2,354,84000005,USA,2110,252,12,851
Colorado,US,2020-05-06 02:32:35,39,059,-105,311,17367,903,2743,13721,8,306,468,85004,2838,5,199,84000008,USA,1500,031,16,341
Connecticut,US,2020-05-06 02:32:35,41,597,-72,755,30621,2633,4346,23642,9,858,864,108643,7758,8,598,84000009,USA,3047,244,25,335
Hawaii,US,2020-05-06 02:32:35,21,094,-157,498,625,17,548,60,15,44,145,33999,73,2,720,84000015,USA,2401,422,11,680
Idaho,US,2020-05-06 02:32:35,44,240,-114,478,2127,65,1358,704,16,132,071,30308,201,3,055,84000016,USA,1881,903,9,449
Kansas,US,2020-05-06 02:32:35,38,526,-96,726,5648,161,296,5191,20,231,618,40092,566,2,850,84000020,USA,1644,133,10,021
Kentucky,US,2020-05-06 02:32:35,37,668,-84,670,5822,275,1892,3655,21,170,069,60047,1529,4,723,84000021,USA,1754,066,26,262
Maine,US,2020-05-06 02:32:35,44,693,-69,381,1226,61,741,424,23,104,428,20772,187,4,975,84000023,USA,1769,326,15,252
Maryland,US,2020-05-06 02:32:35,39,063,-76,802,27117,1390,1810,23917,24,456,258,140103,5337,5,125,84000024,USA,2357,312,19,681
Minnesota,US,2020-05-06 02:32:35,45,694,-93,900,7851,455,4614,2782,27,158,720,88009,1350,5,795,84000027,USA,1779,237,17,195
Mississippi,US,2020-05-06 02:32:35,32,741,-89,678,8207,342,4421,3444,28,283,468,80308,1352,4,167,84000028,USA,2773,826,16,473
Montana,US,2020-05-06 02:32:35,46,921,-110,454,456,16,410,30,30,52,656,15272,62,3,508,84000030,USA,1763,536,13,596
New Hampshire,US,2020-05-06 02:32:35,43,452,-71,563,2636,92,1019,1525,33,198,471,26870,286,3,490,84000033,USA,2023,117,10,849
New Mexico,US,2020-05-06 02:32:35,34,840,-106,248,4138,162,842,3134,35,248,151,81720,667,3,914,84000035,USA,4900,652,16,118
New York,US,2020-05-06 02:32:35,42,165,-74,948,321192,25124,58950,237118,36,1904,937,1028899,69867,7,822,84000036,USA,6102,232,21,752
North Dakota,US,2020-05-06 02:32:35,47,528,-99,783,1266,25,559,682,38,208,766,36421,95,1,974,84000038,USA,6005,923,7,503
Oklahoma,US,2020-05-06 02:32:35,35,565,-96,928,4127,247,2830,1050,40,112,832,79417,773,5,984,84000040,USA,2171,266,18,730
Oregon,US,2020-05-06 02:32:35,44,571,-122,070,2839,113,860,1866,41,70,849,65424,622,3,980,84000041,USA,1632,712,21,909
Rhode Island,US,2020-05-06 02:32:35,41,680,-71,511,9933,355,639,8939,44,937,640,76435,1092,3,573,84000044,USA,7215,198,10,993
South Carolina,US,2020-05-06 02:32:35,33,856,-80,945,6841,296,3622,2923,45,135,734,67771,1110,4,326,84000045,USA,1344,669,16,225
South Dakota,US,2020-05-06 02:32:35,44,299,-99,438,2721,24,1895,802,46,369,755,19022,220,,882,84000046,USA,2584,890,8,085
Tennessee,US,2020-05-06 02:32:35,35,747,-86,692,13690,226,6356,7108,47,208,532,218862,1156,1,650,84000047,USA,3333,806,8,444
Utah,US,2020-05-06 02:32:35,40,150,-111,862,5449,56,2387,3006,49,190,133,126715,456,1,027,84000049,USA,4421,500,8,368
Virginia,US,2020-05-06 02:32:35,37,769,-78,170,20257,713,2617,16927,51,256,183,113708,4113,3,519,84000051,USA,1438,025,20,304
Wisconsin,US,2020-05-06 02:32:35,44,268,-89,616,8566,353,4131,4082,55,165,540,92533,1663,4,120,84000055,USA,1788,225,19,413
Wyoming,US,2020-05-06 02:32:35,42,756,-107,302,604,7,405,192,56,121,470,10915,60,1,158,84000056,USA,2195,117,9,933
Arizona,US,2020-05-07 02:32:32,33,729,-111,431,9707,426,1693,7588,4,133,361,91737,1430,4,388,84000004,USA,1260,345,14,731
Arkansas,US,2020-05-07 02:32:32,34,969,-92,373,3611,87,2109,1415,5,139,473,59003,453,2,409,84000005,USA,2278,964,12,545
Colorado,US,2020-05-07 02:32:32,39,059,-105,311,17832,919,2801,14112,8,314,674,85976,2919,5,153,84000008,USA,1517,184,16,369
Connecticut,US,2020-05-07 02:32:32,41,597,-72,755,30995,2718,4346,23931,9,869,354,111447,7758,8,769,84000009,USA,3125,891,25,029
Hawaii,US,2020-05-07 02:32:32,21,094,-157,498,626,17,551,58,15,44,215,35199,73,2,715,84000015,USA,2486,180,11,661
Idaho,US,2020-05-07 02:32:32,44,240,-114,478,2158,66,1379,713,16,133,995,30545,203,3,058,84000016,USA,1896,619,9,406
Kansas,US,2020-05-07 02:32:32,38,526,-96,726,5993,164,318,5511,20,245,767,42114,571,2,736,84000020,USA,1727,053,9,527
Kentucky,US,2020-05-07 02:32:32,37,668,-84,670,5934,283,2058,3593,21,173,341,61014,1603,4,769,84000021,USA,1782,313,27,013
Maine,US,2020-05-07 02:32:32,44,693,-69,381,1254,62,766,426,23,106,813,23346,191,4,944,84000023,USA,1988,575,15,231
Maryland,US,2020-05-07 02:32:32,39,063,-76,802,28163,1437,1903,24823,24,473,858,144012,5497,5,102,84000024,USA,2423,084,19,518
Minnesota,US,2020-05-07 02:32:32,45,694,-93,900,8579,485,5005,3089,27,173,437,93232,1405,5,653,84000027,USA,1884,828,16,377
Mississippi,US,2020-05-07 02:32:32,32,741,-89,678,8424,374,4421,3629,28,290,963,80525,1392,4,439,84000028,USA,2781,321,16,524
Montana,US,2020-05-07 02:32:32,46,921,-110,454,456,16,417,23,30,52,656,19704,62,3,508,84000030,USA,2275,322,13,596
New Hampshire,US,2020-05-07 02:32:32,43,452,-71,563,2741,92,1105,1544,33,206,377,27733,295,3,356,84000033,USA,2088,095,10,762
New Mexico,US,2020-05-07 02:32:32,34,840,-106,248,4291,169,964,3158,35,257,326,83251,687,3,938,84000035,USA,4992,464,16,010
New York,US,2020-05-07 02:32:32,42,165,-74,948,323978,25623,54597,243758,36,1921,460,1028899,70539,7,908,84000036,USA,6102,232,21,772
North Dakota,US,2020-05-07 02:32:32,47,528,-99,783,1323,31,582,710,38,218,166,38632,97,2,343,84000038,USA,6370,523,7,331
Oklahoma,US,2020-05-07 02:32:32,35,565,-96,928,4202,253,2909,1040,40,114,883,82890,773,6,020,84000040,USA,2266,219,18,396
Oregon,US,2020-05-07 02:32:32,44,571,-122,070,2916,115,1125,1676,41,72,771,67976,641,3,943,84000041,USA,1696,399,21,982
Rhode Island,US,2020-05-07 02:32:32,41,680,-71,511,10205,370,665,9170,44,963,316,79373,1123,3,625,84000044,USA,7492,535,11,004
South Carolina,US,2020-05-07 02:32:32,33,856,-80,945,6936,305,3816,2815,45,137,619,77482,1152,4,397,84000045,USA,1537,348,16,608
South Dakota,US,2020-05-07 02:32:32,44,299,-99,438,2780,29,1977,774,46,377,772,19416,230,1,043,84000046,USA,2638,430,8,273
Tennessee,US,2020-05-07 02:32:32,35,747,-86,692,13938,239,6564,7135,47,212,309,227101,1221,1,714,84000047,USA,3459,306,8,760
Utah,US,2020-05-07 02:32:32,40,150,-111,862,5595,58,2509,3028,49,195,227,131002,464,1,036,84000049,USA,4571,088,8,293
Virginia,US,2020-05-07 02:32:32,37,769,-78,170,20257,713,2617,16927,51,256,183,113708,4113,3,519,84000051,USA,1438,025,20,304
Wisconsin,US,2020-05-07 02:32:32,44,268,-89,616,8901,362,4348,4191,55,172,014,96727,1694,4,066,84000055,USA,1869,275,19,031
Wyoming,US,2020-05-07 02:32:32,42,756,-107,302,631,7,409,215,56,126,900,12007,60,1,109,84000056,USA,2414,729,9,508
Arizona,US,2020-05-08 02:32:36,33,729,-111,431,9945,450,1722,7773,4,136,631,111086,1449,4,524,84000004,USA,1526,175,14,570
Arkansas,US,2020-05-08 02:32:36,34,969,-92,373,3703,87,2123,1493,5,143,026,59995,462,2,349,84000005,USA,2317,279,12,476
Colorado,US,2020-05-08 02:32:36,39,059,-105,311,18370,944,2869,14557,8,324,168,91347,2986,5,138,84000008,USA,1611,964,16,254
Connecticut,US,2020-05-08 02:32:36,41,597,-72,755,31784,2797,5413,23574,9,891,485,116174,9389,8,800,84000009,USA,3258,475,29,540
Hawaii,US,2020-05-08 02:32:36,21,094,-157,498,629,17,558,54,15,44,427,35541,74,2,702,84000015,USA,2510,337,11,764
Idaho,US,2020-05-08 02:32:36,44,240,-114,478,2178,67,1399,712,16,135,237,30890,205,3,076,84000016,USA,1918,041,9,412
Kansas,US,2020-05-08 02:32:36,38,526,-96,726,6332,165,323,5844,20,259,669,44822,587,2,605,84000020,USA,1838,106,9,270
Kentucky,US,2020-05-08 02:32:36,37,668,-84,670,6129,294,2125,3710,21,179,037,78606,1616,4,796,84000021,USA,2296,203,26,366
Maine,US,2020-05-08 02:32:36,44,693,-69,381,1330,62,787,481,23,113,287,23422,192,4,661,84000023,USA,1995,049,14,436
Maryland,US,2020-05-08 02:32:36,39,063,-76,802,29374,1503,2029,25842,24,494,234,148600,5663,5,116,84000024,USA,2500,279,19,278
Minnesota,US,2020-05-08 02:32:36,45,694,-93,900,9365,508,5308,3549,27,189,327,97421,1459,5,424,84000027,USA,1969,515,15,579
Mississippi,US,2020-05-08 02:32:36,32,741,-89,678,8686,396,4421,3869,28,300,013,80787,1442,4,559,84000028,USA,2790,371,16,601
Montana,US,2020-05-08 02:32:36,46,921,-110,454,456,16,417,23,30,52,656,20247,62,3,508,84000030,USA,2338,025,13,596
New Hampshire,US,2020-05-08 02:32:36,43,452,-71,563,2843,114,1110,1619,33,214,057,28806,307,4,009,84000033,USA,2168,884,10,798
New Mexico,US,2020-05-08 02:32:36,34,840,-106,248,4493,172,1073,3248,35,269,439,85684,687,3,828,84000035,USA,5138,369,15,290
New York,US,2020-05-08 02:32:36,42,165,-74,948,327469,26144,55547,245778,36,1942,165,1089916,71152,7,983,84000036,USA,6464,114,21,727
North Dakota,US,2020-05-08 02:32:36,47,528,-99,783,1371,31,601,739,38,226,081,40867,102,2,261,84000038,USA,6739,080,7,439
Oklahoma,US,2020-05-08 02:32:36,35,565,-96,928,4330,260,2985,1085,40,118,382,86887,805,6,004,84000040,USA,2375,497,18,591
Oregon,US,2020-05-08 02:32:36,44,571,-122,070,2989,121,1125,1743,41,74,593,70458,645,4,048,84000041,USA,1758,340,21,579
Rhode Island,US,2020-05-08 02:32:36,41,680,-71,511,10530,388,696,9446,44,993,995,82318,1153,3,684,84000044,USA,7770,533,10,949
South Carolina,US,2020-05-08 02:32:36,33,856,-80,945,7142,316,3816,3010,45,141,707,77482,1152,4,424,84000045,USA,1537,348,16,129
South Dakota,US,2020-05-08 02:32:36,44,299,-99,438,2906,31,2028,847,46,394,894,20114,236,1,066,84000046,USA,2733,281,8,121
Tennessee,US,2020-05-08 02:32:36,35,747,-86,692,14096,238,6783,7075,47,214,716,236328,1266,1,688,84000047,USA,3599,856,8,981
Utah,US,2020-05-08 02:32:36,40,150,-111,862,5724,61,2640,3023,49,199,729,134543,476,1,065,84000049,USA,4694,645,8,315
Virginia,US,2020-05-08 02:32:36,37,769,-78,170,21570,769,2825,17976,51,272,788,123152,4438,3,565,84000051,USA,1557,460,20,574
Wisconsin,US,2020-05-08 02:32:36,44,268,-89,616,9215,374,4520,4321,55,178,082,102250,1732,4,058,84000055,USA,1976,009,18,795
Wyoming,US,2020-05-08 02:32:36,42,756,-107,302,635,7,416,212,56,127,704,12034,59,1,102,84000056,USA,2420,159,9,291
Arizona,US,2020-05-09 02:32:39,33,729,-111,431,10526,517,1747,8262,4,144,613,119907,1482,4,911,84000004,USA,1647,364,14,079
Arkansas,US,2020-05-09 02:32:39,34,969,-92,373,3747,88,2159,1500,5,144,726,63994,466,2,348,84000005,USA,2471,739,12,436
Colorado,US,2020-05-09 02:32:39,39,059,-105,311,18827,960,2869,14998,8,332,232,94536,3557,5,099,84000008,USA,1668,239,18,893
Connecticut,US,2020-05-09 02:32:39,41,597,-72,755,32411,2874,5413,24124,9,909,071,120541,9389,8,867,84000009,USA,3380,962,28,968
Hawaii,US,2020-05-09 02:32:39,21,094,-157,498,629,17,565,47,15,44,427,36618,74,2,702,84000015,USA,2586,407,11,764
Idaho,US,2020-05-09 02:32:39,44,240,-114,478,2178,67,1420,691,16,135,237,31270,206,3,076,84000016,USA,1941,636,9,458
Kansas,US,2020-05-09 02:32:39,38,526,-96,726,6667,168,332,6167,20,273,407,47708,608,2,519,84000020,USA,1956,458,9,119
Kentucky,US,2020-05-09 02:32:39,37,668,-84,670,6288,298,2177,3813,21,183,682,81401,1684,4,739,84000021,USA,2377,849,26,781
Maine,US,2020-05-09 02:32:39,44,693,-69,381,1374,63,836,475,23,117,035,23466,194,4,585,84000023,USA,1998,797,14,119
Maryland,US,2020-05-09 02:32:39,39,063,-76,802,30485,1560,2041,26884,24,512,927,152187,5811,5,117,84000024,USA,2560,633,19,061
Minnesota,US,2020-05-09 02:32:39,45,694,-93,900,10088,534,5697,3857,27,203,944,101270,1549,5,293,84000027,USA,2047,328,15,354
Mississippi,US,2020-05-09 02:32:39,32,741,-89,678,9090,409,4421,4260,28,313,967,81191,1478,4,499,84000028,USA,2804,325,16,259
Montana,US,2020-05-09 02:32:39,46,921,-110,454,458,16,420,22,30,52,887,20945,62,3,493,84000030,USA,2418,627,13,537
New Hampshire,US,2020-05-09 02:32:39,43,452,-71,563,2947,121,1165,1661,33,221,887,30672,308,4,105,84000033,USA,2309,381,10,451
New Mexico,US,2020-05-09 02:32:39,34,840,-106,248,4673,181,1125,3367,35,280,234,89032,760,3,873,84000035,USA,5339,144,16,263
New York,US,2020-05-09 02:32:39,42,165,-74,948,330407,26243,56378,247786,36,1959,590,1121543,71679,7,942,84000036,USA,6651,689,21,694
North Dakota,US,2020-05-09 02:32:39,47,528,-99,783,1425,33,714,678,38,234,986,42501,104,2,315,84000038,USA,7008,532,7,298
Oklahoma,US,2020-05-09 02:32:39,35,565,-96,928,4424,266,3064,1094,40,120,952,89857,805,6,012,84000040,USA,2456,697,18,196
Oregon,US,2020-05-09 02:32:39,44,571,-122,070,3068,124,1125,1819,41,76,564,72693,659,4,041,84000041,USA,1814,116,21,479
Rhode Island,US,2020-05-09 02:32:39,41,680,-71,511,10779,399,730,9650,44,1017,500,85266,1187,3,701,84000044,USA,8048,814,11,012
South Carolina,US,2020-05-09 02:32:39,33,856,-80,945,7367,320,3816,3231,45,146,171,73442,1152,4,343,84000045,USA,1457,189,15,637
South Dakota,US,2020-05-09 02:32:39,44,299,-99,438,3145,31,2069,1045,46,427,372,21293,247,,985,84000046,USA,2893,495,7,853
Tennessee,US,2020-05-09 02:32:39,35,747,-86,692,14441,242,7011,7188,47,219,971,243578,1299,1,675,84000047,USA,3710,291,8,995
Utah,US,2020-05-09 02:32:39,40,150,-111,862,5919,61,2769,3089,49,206,533,138688,488,1,030,84000049,USA,4839,278,8,244
