Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Wyoming,US,2020-04-14 23:33:31,42.756,-107.3025,282,1,140,281,56,56.71305607,5964,43,0.354609929,84000056,USA,1199.420803,15.24822695
Recovered,US,,,,0,0,47763,-47763,,,,,,84070001,USA,,
Alabama,US,2020-04-15 22:56:51,32.3182,-86.9023,4075,118,,3957.0,1,86.90743260088674,34077,525,2.895705521472393,84000001,USA,726.7594063166669,12.883435582822086
Alaska,US,2020-04-15 22:56:51,61.3707,-152.4044,293,9,106,284.0,2,49.01722963986556,8664,34,3.0716723549488054,84000002,USA,1449.4378075078337,11.604095563139932
American Samoa,US,,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-15 22:56:51,33.7298,-111.4312,3964,142,385,3822.0,4,54.460147303432734,45310,590,3.5822401614530777,84000004,USA,622.4998169320226,14.883955600403633
Arkansas,US,2020-04-15 22:56:51,34.9697,-92.3731,1569,33,489,1536.0,5,60.60191724535897,21834,130,2.1032504780114722,84000005,USA,843.3284009784371,8.2855321861058
California,US,2020-04-15 22:56:51,36.1162,-119.6816,26686,860,,25826.0,6,68.06156401321954,216486,5163,3.2264108521322044,84000006,USA,552.13878988855,19.34722326313423
Colorado,US,2020-04-15 22:56:51,39.0598,-105.3111,7956,328,,7628.0,8,140.39637447009457,39580,1556,4.122674710910005,84000008,USA,698.4525517252819,19.557566616390147
Connecticut,US,2020-04-15 22:56:51,41.5978,-72.7554,14755,868,,13887.0,9,413.8516758959377,50143,1908,5.882751609623856,84000009,USA,1406.4225404574722,12.931209759403592
Delaware,US,2020-04-15 22:56:51,39.3185,-75.5071,2014,46,354,1968.0,10,206.82629466688027,13102,208,2.284011916583913,84000010,USA,1345.5005524952658,10.327706057596822
Diamond Princess,US,2020-04-15 22:56:51,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-15 22:56:51,38.8974,-77.0268,2197,72,530,2125.0,11,311.3004765150216,11525,313,3.277196176604461,84000011,USA,1633.0168374308714,14.246700045516613
Florida,US,2020-04-15 22:56:51,27.7663,-81.6868,22511,596,,21915.0,12,106.02090011937301,213509,3344,2.647594509350984,84000012,USA,1005.5713368391991,14.854959797432366
Georgia,US,2020-04-15 22:56:51,33.0406,-83.6431,14987,552,,14435.0,13,147.8096371252204,64090,2922,3.683192099819844,84000013,USA,632.0891201278025,19.49689731100287
Grand Princess,US,2020-04-15 22:56:51,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
Guam,US,2020-04-15 22:56:51,13.4443,144.7937,135,5,73,130.0,66,82.20229070383428,978,9,3.7037037037037037,316,GUM,595.5099282099994,6.666666666666667
Hawaii,US,2020-04-15 22:56:51,21.0943,-157.4983,524,9,333,515.0,15,37.011243224611626,19803,45,1.717557251908397,84000015,USA,1398.7283388873743,8.587786259541986
Idaho,US,2020-04-15 22:56:51,44.2405,-114.4788,1473,39,,1434.0,16,91.4624491694179,15398,141,2.6476578411405294,84000016,USA,956.1023708830255,9.572301425661914
Illinois,US,2020-04-15 22:56:51,40.3495,-88.9861,24593,949,,23644.0,17,209.5580024392337,116929,4283,3.8588216159069653,84000017,USA,996.3569986263227,17.415524742812995
Indiana,US,2020-04-15 22:56:51,39.8494,-86.2583,8960,436,,8524.0,18,136.9194409408077,48396,,4.866071428571429,84000018,USA,739.5483553316217,
Iowa,US,2020-04-15 22:56:51,42.0115,-93.2105,1995,53,908,1942.0,19,76.12432189255367,19869,171,2.656641604010025,84000019,USA,758.1524569840345,8.571428571428571
Kansas,US,2020-04-15 22:56:51,38.5266,-96.7265,1504,71,,1433.0,20,61.67756412990345,14668,342,4.720744680851064,84000020,USA,601.5202863413722,22.73936170212766
Kentucky,US,2020-04-15 22:56:51,37.6681,-84.6701,2210,115,653,2095.0,21,64.55753405409921,27697,687,5.203619909502263,84000021,USA,809.0724075549258,31.085972850678733
Louisiana,US,2020-04-15 22:56:51,31.1695,-91.8678,21951,1103,,20848.0,22,477.4794410416974,121928,1943,5.024828026058039,84000022,USA,2652.1850160508443,8.851532959774042
Maine,US,2020-04-15 22:56:51,44.6939,-69.3819,770,24,305,746.0,23,65.58739904225362,14846,126,3.116883116883117,84000023,USA,1264.5591249107756,16.363636363636363
Maryland,US,2020-04-15 22:56:51,39.0639,-76.8021,10032,311,607,9721.0,24,168.79411979974208,55763,2231,3.100079744816587,84000024,USA,938.2442685798461,22.23883572567783
Massachusetts,US,2020-04-15 22:56:51,42.2302,-71.5301,29918,1108,,28810.0,25,435.88277699200967,132023,3454,3.7034561133765624,84000025,USA,1923.4758963438762,11.544889364262318
Michigan,US,2020-04-15 22:56:51,43.3266,-84.5361,28059,1921,452,26138.0,26,352.1788359083092,89697,3918,6.846288178481058,84000026,USA,1125.8200593202757,13.963434192237784
Minnesota,US,2020-04-15 22:56:51,45.6945,-93.9002,1809,87,940,1722.0,27,36.571712296060646,40242,445,4.8092868988391375,84000027,USA,813.5538121714055,24.599226091763406
Mississippi,US,2020-04-15 22:56:51,32.7416,-89.6787,3360,122,,3238.0,28,116.0539180977105,38151,645,3.630952380952381,84000028,USA,1317.7300682576645,19.196428571428573
Missouri,US,2020-04-15 22:56:51,38.4561,-92.2884,4791,153,,4638.0,29,81.76526967691198,49012,1024,3.1934877896055105,84000029,USA,836.4599034449615,21.3734084742225
Montana,US,2020-04-15 22:56:51,46.9219,-110.4544,404,7,209,397.0,30,46.65197052611644,9583,51,1.7326732673267327,84000030,USA,1106.5985979004304,12.623762376237623
Nebraska,US,2020-04-15 22:56:51,41.1254,-98.2681,901,20,,881.0,31,59.07143119391164,11729,,2.2197558268590454,84000031,USA,768.9775987496,
Nevada,US,2020-04-15 22:56:51,38.3135,-117.0554,3211,131,,3080.0,32,106.4409186603759,27655,,4.07972594207412,84000032,USA,916.7311135324495,
New Hampshire,US,2020-04-15 22:56:51,43.4525,-71.5639,1139,32,365,1107.0,33,85.75851486430729,12166,178,2.809482001755926,84000033,USA,916.0123721151558,15.62774363476734
New Jersey,US,2020-04-15 22:56:51,40.2989,-74.521,71030,3156,,67874.0,34,799.6901665017299,144021,8270,4.443193017035056,84000034,USA,1621.458221452142,11.642967760101365
New Mexico,US,2020-04-15 22:56:51,34.8405,-106.2485,1484,36,340,1448.0,35,88.99374105340044,32850,181,2.4258760107816713,84000035,USA,1969.976006471836,12.196765498652292
New York,US,2020-04-15 22:56:51,42.1657,-74.9481,214454,11617,23887,202837.0,36,1271.891833384981,526012,46201,5.417012506178481,84000036,USA,3119.6917150647723,21.543547800460704
North Carolina,US,2020-04-15 22:56:51,35.6301,-79.8064,5340,130,,5210.0,37,53.842178894168356,67827,431,2.4344569288389515,84000037,USA,683.8864172012654,8.071161048689138
North Dakota,US,2020-04-15 22:56:51,47.5289,-99.78399999999999,365,9,142,356.0,38,60.18950624816546,11317,44,2.4657534246575343,84000038,USA,1866.2044992068177,12.054794520547945
Northern Mariana Islands,US,2020-04-15 22:56:51,15.0979,145.6739,13,2,,11.0,69,23.574640940084144,40,,15.384615384615385,580,MNP,72.53735673872045,
Ohio,US,2020-04-15 22:56:51,40.3888,-82.7649,7794,362,,7432.0,39,69.75208209159592,71552,2237,4.644598409032589,84000039,USA,640.3516779340354,28.70156530664614
Oklahoma,US,2020-04-15 22:56:51,35.5653,-96.9289,2263,123,1115,2140.0,40,61.870597222138684,29219,510,5.435262925320371,84000040,USA,798.8497482252188,22.536456031816172
Oregon,US,2020-04-15 22:56:51,44.571999999999996,-122.0709,1663,58,,1605.0,41,41.50160441259632,33351,401,3.4876728803367407,84000041,USA,832.3030720171377,24.11304870715574
Pennsylvania,US,2020-04-15 22:56:51,40.5908,-77.2098,26753,779,,25974.0,42,212.53629693019985,137584,2395,2.9118229731245093,84000042,USA,1093.0211145234036,8.952267035472657
Puerto Rico,US,2020-04-15 22:56:51,18.2208,-66.5901,974,51,,923.0,72,33.20370026944769,7799,,5.236139630390143,630,PRI,265.8682324449923,
Rhode Island,US,2020-04-15 22:56:51,41.6809,-71.5118,3251,80,168,3171.0,44,306.8831116116225,25897,331,2.460781298062135,84000044,USA,2444.586878316268,10.181482620732082
South Carolina,US,2020-04-15 22:56:51,33.8569,-80.945,3656,106,,3550.0,45,72.54004236132124,34733,675,2.8993435448577682,84000045,USA,689.1502438008125,18.462800875273523
South Dakota,US,2020-04-15 22:56:51,44.2998,-99.4388,1168,6,329,1162.0,46,158.7189424535122,9859,51,0.5136986301369864,84000046,USA,1339.7346349736104,4.366438356164384
Tennessee,US,2020-04-15 22:56:51,35.7478,-86.6923,5827,124,2196,5703.0,47,88.75952809238302,80896,663,2.128024712545049,84000047,USA,1232.2448574843688,11.378067616269092
Texas,US,2020-04-15 22:56:51,31.0545,-97.5635,15907,375,3150,15532.0,48,69.20732573487047,151810,1538,2.3574526937826112,84000048,USA,660.4868372295647,9.668699314767084
Utah,US,2020-04-15 22:56:51,40.15,-111.8624,2548,20,218,2528.0,49,88.90805692627958,47614,221,0.7849293563579278,84000049,USA,1661.408250583939,8.673469387755102
Vermont,US,2020-04-15 22:56:51,44.0459,-72.7107,759,29,15,730.0,50,124.30579553252504,11081,63,3.820816864295125,84000050,USA,1814.7991044741898,8.300395256916996
Virgin Islands,US,2020-04-15 22:56:51,18.3358,-64.8963,51,1,44,50.0,78,47.5444680613044,382,,1.9607843137254901,850,VIR,356.1173882238878,
Virginia,US,2020-04-15 22:56:51,37.7693,-78.17,6500,195,752,6305.0,51,82.20324943121675,44169,1298,3.0,84000051,USA,558.5900498657558,19.96923076923077
Washington,US,2020-04-15 22:56:51,47.4009,-121.4905,10942,552,,10390.0,53,144.9386130267519,122854,645,5.044781575580332,84000053,USA,1627.333975944853,5.894717601900932
West Virginia,US,2020-04-15 22:56:51,38.4912,-80.9545,702,10,211,692.0,54,53.06130470340847,17656,164,1.4245014245014245,84000054,USA,1334.5447234236183,23.36182336182336
Wisconsin,US,2020-04-15 22:56:51,44.2685,-89.6165,3721,183,,3538.0,55,71.90934282281565,43047,1091,4.918032786885246,84000055,USA,831.8950498505094,29.320075248589088
Wyoming,US,2020-04-15 22:56:51,42.756,-107.3025,287,1,129,286.0,56,57.718606709033864,6329,43,0.34843205574912894,84000056,USA,1272.8259995173357,14.982578397212544
Recovered,US,,,,0,0,52096,-52096.0,,,,,,84070001,USA,,
Alabama,US,2020-04-16 23:30:51,32.3182,-86.9023,4345,133,,4212.0,1,92.6657164787369,36391,553,3.0609896432681243,84000001,USA,776.1100318475752,12.727272727272727
Alaska,US,2020-04-16 23:30:51,61.3707,-152.4044,300,9,110,291.0,2,50.18828973365075,8735,35,3.0,84000002,USA,1461.3157027447976,11.666666666666666
American Samoa,US,,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-16 23:30:51,33.7298,-111.4312,4237,150,460,4087.0,4,58.210808305914355,47398,578,3.540240736370073,84000004,USA,651.186191192761,13.641727637479349
Arkansas,US,2020-04-16 23:30:51,34.9697,-92.3731,1620,37,548,1583.0,5,62.57176923994999,22675,85,2.2839506172839505,84000005,USA,875.8116466147321,5.246913580246914
California,US,2020-04-16 23:30:51,36.1162,-119.6816,27677,956,,26721.0,6,70.58906944442319,246400,5031,3.457744697763486,84000006,USA,628.4332373850444,18.177548144668858
Colorado,US,2020-04-16 23:30:51,39.0598,-105.3111,8286,355,,7931.0,8,146.21975350165957,40533,1636,4.284335022930244,84000008,USA,715.2697645043166,19.744146753560223
Connecticut,US,2020-04-16 23:30:51,41.5978,-72.7554,15884,971,,14913.0,9,445.51813079844624,53122,1926,6.113069755729035,84000009,USA,1489.9782261568284,12.125409216821959
Delaware,US,2020-04-16 23:30:51,39.3185,-75.5071,2070,55,378,2015.0,10,212.57717475692263,13350,209,2.657004830917874,84000010,USA,1370.9687357511677,10.096618357487923
Diamond Princess,US,2020-04-16 23:30:51,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-16 23:30:51,38.8974,-77.0268,2350,81,552,2269.0,11,332.97957205748787,12150,313,3.4468085106382977,84000011,USA,1721.5752342546714,13.319148936170214
Florida,US,2020-04-16 23:30:51,27.7663,-81.6868,23343,668,,22675.0,12,109.93940169190725,219248,3460,2.861671593197104,84000012,USA,1032.6005201622447,14.822430707278412
Georgia,US,2020-04-16 23:30:51,33.0406,-83.6431,15669,587,,15082.0,13,154.53587803530252,67939,3108,3.746250558427468,84000013,USA,670.0499724194535,19.835343672219032
Grand Princess,US,2020-04-16 23:30:51,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
Guam,US,2020-04-16 23:30:51,13.4443,144.7937,135,5,86,130.0,66,82.20229070383428,1005,9,3.7037037037037037,316,GUM,611.9503863507663,6.666666666666667
Hawaii,US,2020-04-16 23:30:51,21.0943,-157.4983,530,9,359,521.0,15,37.435036085962146,20700,45,1.6981132075471699,84000015,USA,1462.0853716592762,8.49056603773585
Idaho,US,2020-04-16 23:30:51,44.2405,-114.4788,1587,41,,1546.0,16,98.54100939026897,15831,143,2.58349086326402,84000016,USA,982.9884811955563,9.010712035286705
Illinois,US,2020-04-16 23:30:51,40.3495,-88.9861,25734,1072,,24662.0,17,219.28051212829828,122589,4423,4.165695189243802,84000017,USA,1044.5861001513933,17.187378565322142
Indiana,US,2020-04-16 23:30:51,39.8494,-86.2583,9542,477,,9065.0,18,145.8130921269182,51115,,4.998952001676797,84000018,USA,781.097904429619,
Iowa,US,2020-04-16 23:30:51,42.0115,-93.2105,2141,60,987,2081.0,19,81.69532489822426,20675,175,2.802428771602055,84000019,USA,788.9074461797228,8.173750583839327
Kansas,US,2020-04-16 23:30:51,38.5266,-96.7265,1615,80,,1535.0,20,66.2295652059801,16122,359,4.953560371517028,84000020,USA,661.147399536106,22.229102167182663
Kentucky,US,2020-04-16 23:30:51,37.6681,-84.6701,2435,129,862,2306.0,21,71.13013367499167,28324,807,5.297741273100616,84000021,USA,827.3880518318127,33.14168377823409
Louisiana,US,2020-04-16 23:30:51,31.1695,-91.8678,22532,1156,,21376.0,22,490.1173871601078,126586,1914,5.130481093555832,84000022,USA,2753.506105585363,8.494585478430677
Maine,US,2020-04-16 23:30:51,44.6939,-69.3819,796,27,333,769.0,23,67.8020384904336,14872,130,3.391959798994975,84000023,USA,1266.7737643589555,16.331658291457288
Maryland,US,2020-04-16 23:30:51,39.0639,-76.8021,10784,319,736,10465.0,24,181.44694855666052,58843,2451,2.958086053412463,84000024,USA,990.0670246587143,22.72811572700297
Massachusetts,US,2020-04-16 23:30:51,42.2302,-71.5301,32181,1108,,31073.0,25,468.85298637542155,140773,3454,3.4430253876510983,84000025,USA,2050.9568208267992,10.733041235511637
Michigan,US,2020-04-16 23:30:51,43.3266,-84.5361,28809,1996,617,26813.0,26,361.59236194028585,94286,3809,6.928390433545073,84000026,USA,1183.4182872679298,13.221562706098789
Minnesota,US,2020-04-16 23:30:51,45.6945,-93.9002,1809,87,1020,1722.0,27,36.571712296060646,41675,475,4.8092868988391375,84000027,USA,842.5241072074779,26.257600884466555
Mississippi,US,2020-04-16 23:30:51,32.7416,-89.6787,3624,129,,3495.0,28,125.17244023395918,38415,682,3.5596026490066226,84000028,USA,1326.8485903939134,18.81898454746137
Missouri,US,2020-04-16 23:30:51,38.4561,-92.2884,5174,169,,5005.0,29,88.30171265045766,50648,1043,3.2663316582914574,84000029,USA,864.3805841361383,20.158484731349052
Montana,US,2020-04-16 23:30:51,46.9219,-110.4544,415,7,218,408.0,30,47.922197446381986,9936,52,1.6867469879518073,84000030,USA,1147.3613345234974,12.53012048192771
Nebraska,US,2020-04-16 23:30:51,41.1254,-98.2681,952,21,,931.0,31,62.41509711054815,12294,,2.2058823529411766,84000031,USA,806.0201721397889,
Nevada,US,2020-04-16 23:30:51,38.3135,-117.0554,3214,137,,3077.0,32,106.54036517422864,28451,,4.262601120099564,84000032,USA,943.1175885413749,
New Hampshire,US,2020-04-16 23:30:51,43.4525,-71.5639,1139,32,365,1107.0,33,85.75851486430729,12166,178,2.809482001755926,84000033,USA,916.0123721151558,15.62774363476734
New Jersey,US,2020-04-16 23:30:51,40.2989,-74.521,75317,3518,,71799.0,34,847.9552903056566,151830,8224,4.670924226934158,84000034,USA,1709.3757282832275,10.919181592469164
New Mexico,US,2020-04-16 23:30:51,34.8405,-106.2485,1484,36,353,1448.0,35,88.99374105340044,33394,215,2.4258760107816713,84000035,USA,2002.5990490143224,14.487870619946092
New York,US,2020-04-16 23:30:51,42.1657,-74.9481,223691,14832,23887,208859.0,36,1326.6749797239493,550579,50450,6.630575213128825,84000036,USA,3265.3946008620474,22.553433084031095
North Carolina,US,2020-04-16 23:30:51,35.6301,-79.8064,5639,150,,5489.0,37,56.85693760004033,70917,452,2.660046107465863,84000037,USA,715.0422847636212,8.015605603830467
North Dakota,US,2020-04-16 23:30:51,47.5289,-99.78399999999999,393,9,163,384.0,38,64.80678343980554,11704,45,2.2900763358778624,84000038,USA,1930.0218661055576,11.450381679389313
Northern Mariana Islands,US,2020-04-16 23:30:51,15.0979,145.6739,13,2,,11.0,69,23.574640940084144,40,,15.384615384615385,580,MNP,72.53735673872045,
Ohio,US,2020-04-16 23:30:51,40.3888,-82.7649,8414,407,,8007.0,39,75.30074656385528,74840,2331,4.837176135013073,84000039,USA,669.7774985546624,27.703826955074874
Oklahoma,US,2020-04-16 23:30:51,35.5653,-96.9289,2357,131,1240,2226.0,40,64.4405645835532,30899,528,5.557912600763682,84000040,USA,844.781079790925,22.40135765803988
Oregon,US,2020-04-16 23:30:51,44.571999999999996,-122.0709,1736,64,,1672.0,41,43.32338259787566,34938,414,3.686635944700461,84000041,USA,871.9080306477994,23.847926267281107
Pennsylvania,US,2020-04-16 23:30:51,40.5908,-77.2098,28258,841,,27417.0,42,224.49260563875407,141470,2512,2.976148347370656,84000042,USA,1123.8930186040957,8.889518012598202
Puerto Rico,US,2020-04-16 23:30:51,18.2208,-66.5901,1043,56,,987.0,72,35.555913122211436,8358,,5.369127516778524,630,PRI,284.92456555651313,
Rhode Island,US,2020-04-16 23:30:51,41.6809,-71.5118,3529,87,182,3442.0,44,333.12534631726106,28064,331,2.465287616888637,84000044,USA,2649.144153881444,9.379427599886654
South Carolina,US,2020-04-16 23:30:51,33.8569,-80.945,3931,111,,3820.0,45,77.99641863302894,34733,675,2.8237089799033326,84000045,USA,689.1502438008125,17.171203256168912
South Dakota,US,2020-04-16 23:30:51,44.2998,-99.4388,1311,7,373,1304.0,46,178.15114174362543,10550,55,0.5339435545385202,84000046,USA,1433.63428329157,4.195270785659802
Tennessee,US,2020-04-16 23:30:51,35.7478,-86.6923,6375,136,2786,6239.0,47,97.10691463685289,85049,691,2.1333333333333333,84000047,USA,1295.505252227404,10.83921568627451
Texas,US,2020-04-16 23:30:51,31.0545,-97.5635,16876,414,3677,16462.0,48,73.42319916399535,158547,1459,2.4531879592320456,84000048,USA,689.7978168910862,8.645413605119696
Utah,US,2020-04-16 23:30:51,40.15,-111.8624,2683,20,357,2663.0,49,93.61864863940664,49678,238,0.7454342154304883,84000049,USA,1733.4279638868593,8.87066716362281
Vermont,US,2020-04-16 23:30:51,44.0459,-72.7107,774,33,15,741.0,50,126.7624318078714,11507,58,4.263565891472868,84000050,USA,1884.567574694026,7.493540051679586
Virgin Islands,US,2020-04-16 23:30:51,18.3358,-64.8963,51,1,46,50.0,78,47.5444680613044,408,,1.9607843137254901,850,VIR,380.3557444904352,
Virginia,US,2020-04-16 23:30:51,37.7693,-78.17,6889,208,951,6681.0,51,87.1227977433311,46444,1337,3.0193061402235446,84000051,USA,587.3611871666816,19.407751487879228
Washington,US,2020-04-16 23:30:51,47.4009,-121.4905,11057,579,,10478.0,53,146.46191228630926,124283,595,5.236501763588677,84000053,USA,1646.2626250049177,5.381206475535859
West Virginia,US,2020-04-16 23:30:51,38.4912,-80.9545,728,12,223,716.0,54,55.02653821094212,18306,85,1.6483516483516483,84000054,USA,1383.6755611119593,11.675824175824175
Wisconsin,US,2020-04-16 23:30:51,44.2685,-89.6165,3875,197,,3678.0,55,74.8854349471676,44849,1121,5.083870967741936,84000055,USA,866.7191927601341,28.929032258064517
Wyoming,US,2020-04-16 23:30:51,42.756,-107.3025,296,2,148,294.0,56,59.52859786018824,6427,43,0.6756756756756757,84000056,USA,1292.5347920521278,14.527027027027026
Recovered,US,,,,0,0,54703,-54703.0,,,,,,84070001,USA,,
Alabama,US,2020-04-17 23:30:52,32.3182,-86.9023,4571,148,,4423.0,1,97.48561335427074,37848,594,3.237803544082258,84000001,USA,807.1834378106407,12.994968278276088
Alaska,US,2020-04-17 23:30:52,61.3707,-152.4044,309,9,128,300.0,2,51.69393842566027,9450,36,2.912621359223301,84000002,USA,1580.9311266099985,11.650485436893204
American Samoa,US,,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-17 23:30:52,33.7298,-111.4312,4511,169,539,4342.0,4,61.975207993386746,49230,566,3.7463976945244957,84000004,USA,676.3554620958611,12.547107071602749
Arkansas,US,2020-04-17 23:30:52,34.9697,-92.3731,1695,37,593,1658.0,5,65.46861040846619,23494,83,2.1828908554572273,84000005,USA,907.445152174929,4.896755162241888
