Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Missouri,US,2020-05-18 02:32:26,38.4561,-92.2884,11108,600,Empty,10508.0,29,180.9878665786385,157044,Empty,5.401512423478574,84000029,USA,2558.7917283917627,Empty
Nebraska,US,2020-05-18 02:32:26,41.1254,-98.2681,10177,123,Empty,10054.0,31,526.104110404837,65640,Empty,1.2086076446890046,84000031,USA,3393.2862146972097,Empty
Nevada,US,2020-05-18 02:32:26,38.3135,-117.0554,6949,350,272,6327.0,32,225.6054563470162,80637,Empty,5.036695927471579,84000032,USA,2617.9518180248015,Empty
New Jersey,US,2020-05-18 02:32:26,40.2989,-74.521,146504,10363,23299,112842.0,34,1649.4130389014422,487565,Empty,7.073527002675695,84000034,USA,5489.24308081678,Empty
North Carolina,US,2020-05-18 02:32:26,35.6301,-79.8064,18673,686,9115,8872.0,37,178.04014536878233,248944,Empty,3.67375354790339,84000037,USA,2373.5889224380735,Empty
Northern Mariana Islands,US,2020-05-18 02:32:26,15.0979,145.6739,21,2,12,7.0,69,38.08211228782823,3339,Empty,9.523809523809524,580,MNP,6055.055853764688,Empty
Ohio,US,2020-05-18 02:32:26,40.3888,-82.7649,27923,1625,Empty,26298.0,39,238.88066660393017,264462,4921,5.819575260537908,84000039,USA,2262.46674252081,17.623464527450487
Pennsylvania,US,2020-05-18 02:32:26,40.5908,-77.2098,65700,4495,Empty,61205.0,42,513.2015032976516,332904,Empty,6.841704718417047,84000042,USA,2600.4084209102193,Empty
Puerto Rico,US,2020-05-18 02:32:26,18.2208,-66.5901,2646,123,Empty,2523.0,72,90.20224939728807,2646,Empty,4.648526077097506,630,PRI,90.20224939728807,Empty
Texas,US,2020-05-18 02:32:26,31.0545,-97.5635,48396,1343,27570,19483.0,48,166.90646509412838,693276,Empty,2.7750227291511695,84000048,USA,2390.9464934002176,Empty
Vermont,US,2020-05-18 02:32:26,44.0459,-72.7107,940,54,810,76.0,50,150.64368121873943,22282,Empty,5.74468085106383,84000050,USA,3570.896281825481,Empty
Virgin Islands,US,2020-05-18 02:32:26,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1347,Empty,8.695652173913043,850,VIR,1255.7333035015101,Empty
Washington,US,2020-05-18 02:32:26,47.4009,-121.4905,18433,1001,Empty,17432.0,53,242.06512159790032,280993,Empty,5.430477947159985,84000053,USA,3690.0452836303807,Empty
West Virginia,US,2020-05-18 02:32:26,38.4912,-80.9545,1492,67,919,506.0,54,83.25209929765806,75490,Empty,4.490616621983914,84000054,USA,4212.266069691827,Empty
Alabama,US,2020-05-19 02:32:23,32.3182,-86.9023,12086,489,Empty,11597.0,1,246.49284087791915,157123,1416,4.046003640575873,84000001,USA,3204.508905945829,11.716035081912958
Alaska,US,2020-05-19 02:32:23,61.3707,-152.4044,388,10,345,33.0,2,53.03843235891162,35611,Empty,2.577319587628866,84000002,USA,4867.91653281753,Empty
American Samoa,US,2020-05-19 02:32:23,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,105,Empty,Empty,16,ASM,188.7097643823799,Empty
California,US,2020-05-19 02:32:23,36.1162,-119.6816,81457,3279,Empty,78178.0,6,206.1564594834363,1292672,Empty,4.02543673349129,84000006,USA,3271.5749756727178,Empty
Delaware,US,2020-05-19 02:32:23,39.3185,-75.5071,7869,297,3545,4027.0,10,808.1013469382725,42458,Empty,3.7743042317956537,84000010,USA,4360.194051125324,Empty
Diamond Princess,US,2020-05-19 02:32:23,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-19 02:32:23,38.8974,-77.0268,7270,392,1028,5850.0,11,1030.1112718544412,37825,Empty,5.392022008253095,84000011,USA,5359.554175776374,Empty
Florida,US,2020-05-19 02:32:23,27.7663,-81.6868,46442,1997,Empty,44445.0,12,216.23320929947135,676412,8553,4.299987080659748,84000012,USA,3149.3634548183545,18.416519529736014
Georgia,US,2020-05-19 02:32:23,33.0406,-83.6431,38283,1649,Empty,36634.0,13,360.5677196811317,364289,6916,4.3073949272523055,84000013,USA,3431.0491349925496,18.0654598646919
Grand Princess,US,2020-05-19 02:32:23,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-19 02:32:23,13.4443,144.7937,154,5,126,23.0,66,93.77150198807762,4723,Empty,3.2467532467532467,316,GUM,2875.862362920069,Empty
Illinois,US,2020-05-19 02:32:23,40.3495,-88.9861,96485,4234,Empty,92251.0,17,761.4138488856495,603241,Empty,4.388246877753018,84000017,USA,4760.491803032887,Empty
Indiana,US,2020-05-19 02:32:23,39.8494,-86.2583,28255,1765,Empty,26490.0,18,419.6981708408476,183912,4389,6.246682003185277,84000018,USA,2731.8184390614742,15.533533887807467
Iowa,US,2020-05-19 02:32:23,42.0115,-93.2105,14955,355,7324,7276.0,19,473.99899209843204,103148,Empty,2.3737880307589436,84000019,USA,3269.277702237985,Empty
Louisiana,US,2020-05-19 02:32:23,31.1695,-91.8678,34709,2563,26249,5897.0,22,746.6237480086234,269748,Empty,7.384251923132329,84000022,USA,5802.537174157426,Empty
Massachusetts,US,2020-05-19 02:32:23,42.2302,-71.5301,87052,5862,Empty,81190.0,25,1262.9954604299774,460826,8539,6.733906171024215,84000025,USA,6685.902059092321,9.80907963056564
Michigan,US,2020-05-19 02:32:23,43.3266,-84.5361,51915,4915,28234,18766.0,26,519.833216796836,410178,Empty,9.467398632379851,84000026,USA,4107.1780641296855,Empty
Missouri,US,2020-05-19 02:32:23,38.4561,-92.2884,11242,611,Empty,10631.0,29,183.1711915805774,151338,Empty,5.4349759829211886,84000029,USA,2465.8211876375576,Empty
Nebraska,US,2020-05-19 02:32:23,41.1254,-98.2681,10625,123,Empty,10502.0,31,549.2636506879625,67501,Empty,1.1576470588235295,84000031,USA,3489.491358596532,Empty
Nevada,US,2020-05-19 02:32:23,38.3135,-117.0554,7061,358,355,6348.0,32,229.241635813251,81832,Empty,5.0701033847896895,84000032,USA,2656.7485542940035,Empty
New Jersey,US,2020-05-19 02:32:23,40.2989,-74.521,148240,10439,23496,114305.0,34,1668.9577682981337,505569,Empty,7.041958985429034,84000034,USA,5691.9408389147275,Empty
North Carolina,US,2020-05-19 02:32:23,35.6301,-79.8064,19207,693,11637,6877.0,37,183.1316377710171,255755,Empty,3.60805956161816,84000037,USA,2438.5292871414836,Empty
Northern Mariana Islands,US,2020-05-19 02:32:23,15.0979,145.6739,21,2,12,7.0,69,38.08211228782823,3420,Empty,9.523809523809524,580,MNP,6201.9440011605975,Empty
Ohio,US,2020-05-19 02:32:23,40.3888,-82.7649,28454,1657,Empty,26797.0,39,243.42336022448265,271849,4998,5.823434315034793,84000039,USA,2325.662369215765,17.56519294299571
Pennsylvania,US,2020-05-19 02:32:23,40.5908,-77.2098,66669,4515,Empty,62154.0,42,520.770639624827,340609,Empty,6.772262970796022,84000042,USA,2660.5943810762533,Empty
Puerto Rico,US,2020-05-19 02:32:23,18.2208,-66.5901,2710,124,Empty,2586.0,72,92.3840120433298,2710,Empty,4.575645756457565,630,PRI,92.3840120433298,Empty
Texas,US,2020-05-19 02:32:23,31.0545,-97.5635,49177,1350,28371,19456.0,48,169.59995111029735,723013,Empty,2.7451857575695957,84000048,USA,2493.502439191277,Empty
Vermont,US,2020-05-19 02:32:23,44.0459,-72.7107,940,54,815,71.0,50,150.64368121873943,23825,Empty,5.74468085106383,84000050,USA,3818.1762819536884,Empty
Virgin Islands,US,2020-05-19 02:32:23,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1347,Empty,8.695652173913043,850,VIR,1255.7333035015101,Empty
Washington,US,2020-05-19 02:32:23,47.4009,-121.4905,18611,1002,Empty,17609.0,53,244.40264623547566,285243,Empty,5.383912739777551,84000053,USA,3745.856967392713,Empty
West Virginia,US,2020-05-19 02:32:23,38.4912,-80.9545,1502,68,919,515.0,54,83.81008923933138,76035,Empty,4.527296937416778,84000054,USA,4242.6765215130235,Empty
Alabama,US,2020-05-20 02:32:25,32.3182,-86.9023,12376,504,Empty,11872.0,1,252.40736378496834,157566,1453,4.072398190045249,84000001,USA,3213.543849559011,11.740465416936004
Alaska,US,2020-05-20 02:32:25,61.3707,-152.4044,400,10,348,42.0,2,54.678796246300635,36380,Empty,2.5,84000002,USA,4973.036518601043,Empty
American Samoa,US,2020-05-20 02:32:25,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,124,Empty,Empty,16,ASM,222.85724555633436,Empty
California,US,2020-05-20 02:32:25,36.1162,-119.6816,83752,3403,Empty,80349.0,6,211.9647887186707,1339316,Empty,4.063186550768937,84000006,USA,3389.624522011834,Empty
Delaware,US,2020-05-20 02:32:25,39.3185,-75.5071,8037,304,3760,3973.0,10,825.3539872083995,44132,Empty,3.7825059101654848,84000010,USA,4532.1042881026615,Empty
Diamond Princess,US,2020-05-20 02:32:25,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-20 02:32:25,38.8974,-77.0268,7434,400,1040,5994.0,11,1053.3489951810063,39374,Empty,5.380683346785042,84000011,USA,5579.03730646448,Empty
Florida,US,2020-05-20 02:32:25,27.7663,-81.6868,46944,2052,Empty,44892.0,12,218.57051327148665,715855,8744,4.371165644171779,84000012,USA,3333.0094320458434,18.626448534423993
Georgia,US,2020-05-20 02:32:25,33.0406,-83.6431,38855,1675,Empty,37180.0,13,365.95509098582585,378156,7027,4.310899498134089,84000013,USA,3561.655215206176,18.085188521425813
Grand Princess,US,2020-05-20 02:32:25,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-20 02:32:25,13.4443,144.7937,154,5,126,23.0,66,93.77150198807762,4827,Empty,3.2467532467532467,316,GUM,2939.1885720548744,Empty
Illinois,US,2020-05-20 02:32:25,40.3495,-88.9861,98030,4379,Empty,93651.0,17,773.6062559595815,621684,Empty,4.466999897990411,84000017,USA,4906.035209935494,Empty
Indiana,US,2020-05-20 02:32:25,39.8494,-86.2583,28705,1824,Empty,26881.0,18,426.3824453720237,189330,4389,6.354293677059745,84000018,USA,2812.297104416835,15.290019160425013
Iowa,US,2020-05-20 02:32:25,42.0115,-93.2105,15296,367,8130,6799.0,19,484.80699318874065,107648,Empty,2.3993200836820083,84000019,USA,3411.9052826086267,Empty
Louisiana,US,2020-05-20 02:32:25,31.1695,-91.8678,35038,2581,26249,6208.0,22,753.7008523070715,278073,Empty,7.366288030138707,84000022,USA,5981.615877150074,Empty
Massachusetts,US,2020-05-20 02:32:25,42.2302,-71.5301,87925,5938,Empty,81987.0,25,1275.6613961575351,476940,8766,6.7534830821723055,84000025,USA,6919.69230916548,9.969860676713107
Michigan,US,2020-05-20 02:32:25,43.3266,-84.5361,52350,5017,28234,19099.0,26,524.1889415258474,422904,Empty,9.58357211079274,84000026,USA,4234.605542063935,Empty
Missouri,US,2020-05-20 02:32:25,38.4561,-92.2884,11393,631,Empty,10762.0,29,185.63150557529963,154110,Empty,5.538488545598175,84000029,USA,2510.9866869313987,Empty
Nebraska,US,2020-05-20 02:32:25,41.1254,-98.2681,10854,123,Empty,10731.0,31,561.1018978416135,69984,Empty,1.1332227750138197,84000031,USA,3617.8510427996575,Empty
Nevada,US,2020-05-20 02:32:25,38.3135,-117.0554,7096,358,334,6404.0,32,230.3779418964494,87555,Empty,5.045095828635851,84000032,USA,2842.5508318409848,Empty
New Jersey,US,2020-05-20 02:32:25,40.2989,-74.521,149356,10587,23657,115112.0,34,1681.522237196007,520182,Empty,7.088433005704491,84000034,USA,5856.461075478007,Empty
North Carolina,US,2020-05-20 02:32:25,35.6301,-79.8064,19239,693,11637,6909.0,37,183.4367459299525,265008,Empty,3.6020583190394513,84000037,USA,2526.7532182236528,Empty
Northern Mariana Islands,US,2020-05-20 02:32:25,15.0979,145.6739,21,2,13,6.0,69,38.08211228782823,3817,Empty,9.523809523809524,580,MNP,6921.877266792398,Empty
Ohio,US,2020-05-20 02:32:25,40.3888,-82.7649,28952,1720,Empty,27232.0,39,247.68373955223242,277602,5117,5.940867642995302,84000039,USA,2374.879160927702,17.674081237911025
Pennsylvania,US,2020-05-20 02:32:25,40.5908,-77.2098,67311,4628,Empty,62683.0,42,525.7854853648132,349700,Empty,6.875547830220915,84000042,USA,2731.606783914593,Empty
Puerto Rico,US,2020-05-20 02:32:25,18.2208,-66.5901,2805,124,Empty,2681.0,72,95.622565971048,2805,Empty,4.420677361853833,630,PRI,95.622565971048,Empty
Texas,US,2020-05-20 02:32:25,31.0545,-97.5635,50552,1388,29359,19805.0,48,174.3420039556653,744937,Empty,2.7456876087988604,84000048,USA,2569.113178523529,Empty
Vermont,US,2020-05-20 02:32:25,44.0459,-72.7107,944,54,820,70.0,50,151.28471816009576,24591,Empty,5.720338983050848,84000050,USA,3940.9348562234272,Empty
Virgin Islands,US,2020-05-20 02:32:25,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1367,Empty,8.695652173913043,850,VIR,1274.3781929373158,Empty
Washington,US,2020-05-20 02:32:25,47.4009,-121.4905,18811,1031,Empty,17780.0,53,247.02907841252662,289135,Empty,5.4808356812503325,84000053,USA,3796.9673375581247,Empty
West Virginia,US,2020-05-20 02:32:25,38.4912,-80.9545,1502,68,922,512.0,54,83.81008923933138,78301,Empty,4.527296937416778,84000054,USA,4369.117042296196,Empty
Alabama,US,2020-05-21 02:32:54,32.3182,-86.9023,13052,522,Empty,12530.0,1,266.1943206303658,164450,1493,3.999387067116151,84000001,USA,3353.9423864284136,11.438859944836041
Alaska,US,2020-05-21 02:32:54,61.3707,-152.4044,401,10,352,39.0,2,54.81549323691639,37045,Empty,2.493765586034913,84000002,USA,5063.940017360518,Empty
American Samoa,US,2020-05-21 02:32:54,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,124,Empty,Empty,16,ASM,222.85724555633436,Empty
California,US,2020-05-21 02:32:54,36.1162,-119.6816,85997,3497,Empty,82500.0,6,217.64657483331172,1380120,Empty,4.0664209216600575,84000006,USA,3492.8938318656483,Empty
Delaware,US,2020-05-21 02:32:54,39.3185,-75.5071,8194,310,3965,3919.0,10,841.4769903179825,45412,Empty,3.7832560410056137,84000010,USA,4663.552975875058,Empty
Diamond Princess,US,2020-05-21 02:32:54,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-21 02:32:54,38.8974,-77.0268,7551,407,1059,6085.0,11,1069.9271270664217,40419,Empty,5.390014567606939,84000011,USA,5727.106945953873,Empty
Florida,US,2020-05-21 02:32:54,27.7663,-81.6868,47471,2096,Empty,45375.0,12,221.02421684370194,771348,8934,4.415327252427798,84000012,USA,3591.3839526017105,18.81991110362116
Georgia,US,2020-05-21 02:32:54,33.0406,-83.6431,39801,1697,Empty,38104.0,13,374.8649742974354,402940,7107,4.263711967036004,84000013,USA,3795.0828557927853,17.85633526795809
Grand Princess,US,2020-05-21 02:32:54,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-21 02:32:54,13.4443,144.7937,154,5,125,24.0,66,93.77150198807762,4972,Empty,3.2467532467532467,316,GUM,3027.479921329363,Empty
Illinois,US,2020-05-21 02:32:54,40.3495,-88.9861,100418,4525,Empty,95893.0,17,792.4512191262803,642713,Empty,4.506164233503953,84000017,USA,5071.98610207641,Empty
Indiana,US,2020-05-21 02:32:54,39.8494,-86.2583,29274,1864,Empty,27410.0,18,434.83433916811083,195738,4389,6.367425018788003,84000018,USA,2907.481173740783,14.992826398852223
Iowa,US,2020-05-21 02:32:54,42.0115,-93.2105,15620,393,8362,6865.0,19,495.07617897542684,110748,Empty,2.5160051216389245,84000019,USA,3510.1598379750685,Empty
Louisiana,US,2020-05-21 02:32:54,31.1695,-91.8678,35316,2608,26249,6459.0,22,759.6808978844836,285970,Empty,7.384754785366406,84000022,USA,6151.487891268144,Empty
Massachusetts,US,2020-05-21 02:32:54,42.2302,-71.5301,88970,6066,Empty,82904.0,25,1290.8227968852534,489953,8897,6.818028548949084,84000025,USA,7108.49164664854,10.0
Michigan,US,2020-05-21 02:32:54,43.3266,-84.5361,53009,5060,28234,19715.0,26,530.7876141612921,437072,Empty,9.54554886905997,84000026,USA,4376.471997145849,Empty
Missouri,US,2020-05-21 02:32:54,38.4561,-92.2884,11528,640,Empty,10888.0,29,187.83112404740226,161984,Empty,5.551700208188758,84000029,USA,2639.281471000556,Empty
Nebraska,US,2020-05-21 02:32:54,41.1254,-98.2681,11122,138,Empty,10984.0,31,574.9562656895546,72135,Empty,1.240784031648984,84000031,USA,3729.04785340011,Empty
Nevada,US,2020-05-21 02:32:54,38.3135,-117.0554,7388,377,336,6675.0,32,239.85798121913305,91171,Empty,5.1028695181375205,84000032,USA,2959.947483179423,Empty
New Jersey,US,2020-05-21 02:32:54,40.2989,-74.521,150776,10749,23945,116082.0,34,1697.509285435236,531343,Empty,7.129118692630127,84000034,USA,5982.117022941414,Empty
North Carolina,US,2020-05-21 02:32:54,35.6301,-79.8064,20262,726,11637,7899.0,37,193.1906723859191,277603,Empty,3.583061889250814,84000037,USA,2646.8418826546394,Empty
Northern Mariana Islands,US,2020-05-21 02:32:54,15.0979,145.6739,21,2,13,6.0,69,38.08211228782823,3817,Empty,9.523809523809524,580,MNP,6921.877266792398,Empty
Ohio,US,2020-05-21 02:32:54,40.3888,-82.7649,29436,1781,Empty,27655.0,39,251.8243491800053,289528,5198,6.050414458486207,84000039,USA,2476.9058353508826,17.65864927299905
Pennsylvania,US,2020-05-21 02:32:54,40.5908,-77.2098,68126,4770,Empty,63356.0,42,532.1516836172879,349700,Empty,7.0017320846666475,84000042,USA,2731.606783914593,Empty
Puerto Rico,US,2020-05-21 02:32:54,18.2208,-66.5901,2866,125,Empty,2741.0,72,97.70205849305654,2866,Empty,4.361479413817166,630,PRI,97.70205849305654,Empty
Texas,US,2020-05-21 02:32:54,31.0545,-97.5635,51673,1426,30341,19906.0,48,178.2080703117798,770241,Empty,2.759661718886072,84000048,USA,2656.380745941122,Empty
Vermont,US,2020-05-21 02:32:54,44.0459,-72.7107,944,54,824,66.0,50,151.28471816009576,25058,Empty,5.720338983050848,84000050,USA,4015.7759191267796,Empty
Virgin Islands,US,2020-05-21 02:32:54,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1383,Empty,8.695652173913043,850,VIR,1289.2941044859604,Empty
Washington,US,2020-05-21 02:32:54,47.4009,-121.4905,18971,1037,Empty,17934.0,53,249.13022415416737,293120,Empty,5.466237942122186,84000053,USA,3849.2989986858647,Empty
West Virginia,US,2020-05-21 02:32:54,38.4912,-80.9545,1567,69,950,548.0,54,87.4370238602079,80641,Empty,4.403318442884492,84000054,USA,4499.68668864775,Empty
Alabama,US,2020-05-22 02:36:57,32.3182,-86.9023,13288,529,Empty,12759.0,1,271.0075185823093,170739,1528,3.9810355207706203,84000001,USA,3482.2059538850767,11.499096929560507
Alaska,US,2020-05-22 02:36:57,61.3707,-152.4044,401,10,356,35.0,2,54.81549323691639,39545,Empty,2.493765586034913,84000002,USA,5405.682493899897,Empty
American Samoa,US,2020-05-22 02:36:57,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,124,Empty,Empty,16,ASM,222.85724555633436,Empty
California,US,2020-05-22 02:36:57,36.1162,-119.6816,88031,3583,Empty,84448.0,6,222.79434897904883,1421127,Empty,4.070157103747544,84000006,USA,3596.6769067890714,Empty
Delaware,US,2020-05-22 02:36:57,39.3185,-75.5071,8386,317,4130,3939.0,10,861.1942934838421,47542,Empty,3.780109706653947,84000010,USA,4882.291807871312,Empty
Diamond Princess,US,2020-05-22 02:36:57,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-22 02:36:57,38.8974,-77.0268,7788,412,1061,6315.0,11,1103.5084711420066,41756,Empty,5.290190035952747,84000011,USA,5916.551068439346,Empty
Florida,US,2020-05-22 02:36:57,27.7663,-81.6868,48675,2144,Empty,46531.0,12,226.63002158933224,813929,9200,4.404725218284541,84000012,USA,3789.640407646299,18.900873138161273
Georgia,US,2020-05-22 02:36:57,33.0406,-83.6431,40663,1775,Empty,38888.0,13,382.98370517968436,407731,7235,4.365147677249588,84000013,USA,3840.20679971025,17.792587856282125
Grand Princess,US,2020-05-22 02:36:57,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-22 02:36:57,13.4443,144.7937,165,5,125,35.0,66,100.46946641579746,5064,Empty,3.0303030303030303,316,GUM,3083.499260179384,Empty
Illinois,US,2020-05-22 02:36:57,40.3495,-88.9861,102688,4607,Empty,98081.0,17,810.364982270504,672020,Empty,4.486405422249922,84000017,USA,5303.263043251637,Empty
Indiana,US,2020-05-22 02:36:57,39.8494,-86.2583,29936,1913,Empty,28023.0,18,444.66764970064105,202995,4389,6.390299305184393,84000018,USA,3015.27624101355,14.661277391769108
Iowa,US,2020-05-22 02:36:57,42.0115,-93.2105,16170,410,8672,7088.0,19,512.5084387985053,116565,Empty,2.535559678416821,84000019,USA,3694.529756867518,Empty
Louisiana,US,2020-05-22 02:36:57,31.1695,-91.8678,36504,2629,26249,7626.0,22,785.235912798029,305381,Empty,7.201950471181241,84000022,USA,6569.037044876585,Empty
Massachusetts,US,2020-05-22 02:36:57,42.2302,-71.5301,90084,6148,Empty,83936.0,25,1306.9852853165244,501486,9040,6.82474135251543,84000025,USA,7275.818378316266,10.0350783712979
Michigan,US,2020-05-22 02:36:57,43.3266,-84.5361,53510,5129,28234,20147.0,26,535.8042074698776,454740,Empty,9.585124275836293,84000026,USA,4553.384513265785,Empty
Missouri,US,2020-05-22 02:36:57,38.4561,-92.2884,11689,668,Empty,11021.0,29,190.45437274376172,162092,Empty,5.714774574386175,84000029,USA,2641.041165778238,Empty
Nebraska,US,2020-05-22 02:36:57,41.1254,-98.2681,11427,138,Empty,11289.0,31,590.7233634269503,75640,Empty,1.2076660540824364,84000031,USA,3910.2402388741157,Empty
Nevada,US,2020-05-22 02:36:57,38.3135,-117.0554,7400,383,339,6678.0,32,240.24757187622964,94382,Empty,5.175675675675675,84000032,USA,3064.1954498408522,Empty
New Jersey,US,2020-05-22 02:36:57,40.2989,-74.521,151586,10846,24236,116504.0,34,1706.628658022402,544274,Empty,7.155014315306163,84000034,USA,6127.70048828048,Empty
North Carolina,US,2020-05-22 02:36:57,35.6301,-79.8064,20512,728,11637,8147.0,37,195.57432987760205,290645,Empty,3.549141965678627,84000037,USA,2771.1925266807552,Empty
Northern Mariana Islands,US,2020-05-22 02:36:57,15.0979,145.6739,22,2,13,7.0,69,39.895546206296245,4089,Empty,9.090909090909092,580,MNP,7415.131292615697,Empty
Ohio,US,2020-05-22 02:36:57,40.3888,-82.7649,30167,1837,Empty,28330.0,39,258.07803851451354,299078,5295,6.089435475851095,84000039,USA,2558.605880692269,17.55229223986475
Pennsylvania,US,2020-05-22 02:36:57,40.5908,-77.2098,69252,4869,Empty,64383.0,42,540.9471918777621,368906,Empty,7.030843874545139,84000042,USA,2881.6303466594136,Empty
Puerto Rico,US,2020-05-22 02:36:57,18.2208,-66.5901,2913,126,Empty,2787.0,72,99.30429043624343,2913,Empty,4.3254376930998975,630,PRI,99.30429043624343,Empty
Texas,US,2020-05-22 02:36:57,31.0545,-97.5635,53053,1460,30341,21252.0,48,182.96736698567634,770241,Empty,2.7519650161159595,84000048,USA,2656.380745941122,Empty
Vermont,US,2020-05-22 02:36:57,44.0459,-72.7107,950,54,827,69.0,50,152.2462735721303,25701,Empty,5.684210526315789,84000050,USA,4118.822607449811,Empty
Virgin Islands,US,2020-05-22 02:36:57,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1383,Empty,8.695652173913043,850,VIR,1289.2941044859604,Empty
Washington,US,2020-05-22 02:36:57,47.4009,-121.4905,19117,1044,Empty,18073.0,53,251.04751964341455,297942,3125,5.461107914421719,84000053,USA,3912.622278474563,16.346707119317884
West Virginia,US,2020-05-22 02:36:57,38.4912,-80.9545,1593,70,983,540.0,54,88.88779770855851,83141,Empty,4.394224733207784,84000054,USA,4639.184174066078,Empty
Alaska,US,2020-05-23 02:32:47,61.3707,-152.4044,403,10,356,37.0,2,55.088887218147896,41446,Empty,2.4813895781637716,84000002,USA,5665.54347306044,Empty
American Samoa,US,2020-05-23 02:32:47,-14.270999999999999,-170.132,0,0,Empty,0.0,60,0.0,124,Empty,Empty,16,ASM,222.85724555633436,Empty
California,US,2020-05-23 02:32:47,36.1162,-119.6816,90252,3666,Empty,86586.0,6,228.41539439580507,1466773,Empty,4.061959845765191,84000006,USA,3712.2006524411445,Empty
Delaware,US,2020-05-23 02:32:47,39.3185,-75.5071,8529,322,4296,3911.0,10,875.8795765709145,48986,Empty,3.7753546722945246,84000010,USA,5030.582358764546,Empty
Diamond Princess,US,2020-05-23 02:32:47,Empty,Empty,49,0,Empty,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
District of Columbia,US,2020-05-23 02:32:47,38.8974,-77.0268,7893,418,1069,6406.0,11,1118.3862818084049,42993,Empty,5.29583174965159,84000011,USA,6091.8258474330105,Empty
Florida,US,2020-05-23 02:32:47,27.7663,-81.6868,49451,2190,Empty,47261.0,12,230.24306517953917,835496,9372,4.428626316960223,84000012,USA,3890.056014746805,18.952093992032516
Georgia,US,2020-05-23 02:32:47,33.0406,-83.6431,41482,1808,Empty,39674.0,13,390.697441365951,427249,7313,4.35851694710959,84000013,USA,4024.036717760986,17.629333204763512
Grand Princess,US,2020-05-23 02:32:47,Empty,Empty,103,3,Empty,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Guam,US,2020-05-23 02:32:47,13.4443,144.7937,165,5,125,35.0,66,100.46946641579746,5279,Empty,3.0303030303030303,316,GUM,3214.414019448453,Empty
Illinois,US,2020-05-23 02:32:47,40.3495,-88.9861,105444,4715,Empty,100729.0,17,832.1140268632266,697133,Empty,4.471567846439816,84000017,USA,5501.442926000927,Empty
Indiana,US,2020-05-23 02:32:47,39.8494,-86.2583,30409,1941,Empty,28468.0,18,451.6935649300773,208561,5285,6.382978723404255,84000018,USA,3097.953289992497,17.37972310829031
Iowa,US,2020-05-23 02:32:47,42.0115,-93.2105,16492,424,9079,6989.0,19,522.7142345494711,120250,Empty,2.570943487751637,84000019,USA,3811.3258976821435,Empty
Louisiana,US,2020-05-23 02:32:47,31.1695,-91.8678,36925,2668,26249,8008.0,22,794.2920249854049,311808,Empty,7.225457007447528,84000022,USA,6707.287954682441,Empty
Massachusetts,US,2020-05-23 02:32:47,42.2302,-71.5301,90889,6228,Empty,84661.0,25,1318.6646418579724,511644,9162,6.852314361473885,84000025,USA,7423.195898500153,10.080427774538173
Michigan,US,2020-05-23 02:32:47,43.3266,-84.5361,53913,5158,28234,20521.0,26,539.8395110693986,471784,Empty,9.567265780053049,84000026,USA,4724.048817360657,Empty
Missouri,US,2020-05-23 02:32:47,38.4561,-92.2884,11836,677,Empty,11159.0,29,192.84951285782904,172946,Empty,5.7198377830348095,84000029,USA,2817.890490935291,Empty
Nebraska,US,2020-05-23 02:32:47,41.1254,-98.2681,11662,147,Empty,11515.0,31,602.8717829951075,78419,Empty,1.2605042016806722,84000031,USA,4053.9017621928774,Empty
